Id,Answer
107,0.179886594106
108,0.415618956827
109,0.362721931574
110,0.431095861648
111,0.527713548462
112,0.714191135409
113,0.471409140416
114,0.618145245424
115,0.785964091505
116,0.52396571132
117,0.337418003317
118,0.292644311579
119,0.155600882691
120,0.309762494695
121,0.309762494695
122,0.194335592645
123,0.233829428589
124,0.195126461806
125,0.208444409492
126,0.258115951844
127,0.159002164084
128,0.284317142746
129,0.176232867515
130,0.235048977637
131,0.663409504592
132,0.743352226096
133,0.249965443868
134,0.318642619813
135,0.296060163473
136,0.228809452816
137,0.252051678696
138,0.267139363859
139,0.179125296832
140,0.2395859184
141,0.253725290247
142,0.647011114502
143,0.594630617709
144,0.427613179754
145,0.583488223842
146,0.0608916082816
147,0.266508317924
148,0.093923044897
149,0.194177116535
150,0.223383837598
151,0.079450751084
152,0.0359352726169
153,0.0232555499307
154,0.158785663054
155,0.0894044787127
156,0.0223074856966
157,0.271292446032
158,0.0511381842942
159,0.0130627737015
160,0.0949663129599
161,0.0262185923447
162,0.204034660539
163,0.0294110992155
164,0.00744624137149
165,0.0113392688606
166,0.34879716285
167,0.124997650744
168,0.0235464668975
169,0.160493420733
170,0.0183425435283
171,0.129022508103
172,0.195280863612
173,0.206642761149
174,0.259387329518
175,0.238560054069
176,0.379591575534
177,0.328700729687
178,0.373858126376
179,0.662420337968
180,0.42865504603
181,0.334532008976
182,0.0600743196327
183,0.0481010693636
184,0.210226703888
185,0.0130972998129
186,0.0951964369027
187,0.0123777746892
188,0.00491933521439
189,0.00276542781582
190,0.00413607760895
191,0.0181553607592
192,0.0124227543526
193,0.00723820228409
194,0.0546437051244
195,0.267173573486
196,0.396798602836
197,0.39121652147
198,0.00348942680957
199,0.00343327141719
200,0.00372126768968
201,0.00082578037011
202,0.00123625989659
203,0.00171040762346
204,0.00502000346711
205,0.0018891166366
206,0.0147832770452
207,0.0258366275419
208,0.173733355763
209,0.00551139335994
210,0.0163002777194
211,0.0356368502901
212,0.0245222759347
213,0.0218759632275
214,0.014361503646
215,0.103553672816
216,0.0344976359791
217,0.220738534148
218,0.0326413272632
219,0.211051289588
220,0.0131351301639
221,0.0954484684577
222,0.00741076637926
223,0.0558828331963
224,0.0110582890174
225,0.0474231808473
226,0.0327575004049
227,0.211663502095
228,0.0192518173656
229,0.134665728462
230,0.0145916600636
231,0.0266522201839
232,0.0235515667147
233,0.037304651907
234,0.235011032278
235,0.0926068971001
236,0.00716936907351
237,0.0309875901077
238,0.0118200871159
239,0.0341834019983
240,0.015253279763
241,0.109369273279
242,0.162524167892
243,0.00951695657326
244,0.0141863138953
245,0.173755381623
246,0.0402808487946
247,0.0235462493496
248,0.160492145882
249,0.0660889726874
250,0.00796052965213
251,0.00606814357238
252,0.00363391430303
253,0.037118262406
254,0.0288380041514
255,0.027233586334
256,0.181635936867
257,0.0145644068159
258,0.104882615264
259,0.0109768506828
260,0.21344476519
261,0.486678855301
262,0.431414488889
263,0.333835920749
264,0.705495052221
265,0.212196282642
266,0.212196282642
267,0.0847440584404
268,0.254174729633
269,0.190969862284
270,0.211346100359
271,0.215911893954
272,0.396634861594
273,0.381879110088
274,0.544051745274
275,0.730222000649
276,0.361115407728
277,0.153207086165
278,0.392359626631
279,0.372300894113
280,0.565081072387
281,0.490125395295
282,0.524782163728
283,0.351701224919
284,0.245278750382
285,0.244778256219
286,0.287589786015
287,0.138796923627
288,0.281526473187
289,0.200403772169
290,0.25316628224
291,0.279151530813
292,0.163116123045
293,0.00677518546459
294,0.266870053652
295,0.0498392061917
296,0.00890307180652
297,0.0127344169448
298,0.363554004943
299,0.0459666087311
300,0.276399248273
301,0.0173929098856
302,0.123061064041
303,0.35461851895
304,0.0251592712773
305,0.169854666384
306,0.217127575166
307,0.570037873457
308,0.397729814135
309,0.286825461599
310,0.232596028541
311,0.0442545194772
312,0.268520069457
313,0.0418959773813
314,0.0281162958054
315,0.0148334857321
316,0.106639759267
317,0.0157660265647
318,0.042043657012
319,0.0375793725193
320,0.29801404494
321,0.208198856807
322,0.00493849870127
323,0.00969380600232
324,0.0207471405851
325,0.0220431382979
326,0.0224070683048
327,0.0132059811677
328,0.0185695473741
329,0.00520389777225
330,0.0309463087574
331,0.133838589972
332,0.0867373198392
333,0.0166699181811
334,0.0161216742095
335,0.0548263282478
336,0.0519349785265
337,0.0747786897389
338,0.0521161198964
339,0.1359111275
340,0.148894066703
341,0.0336786902512
342,0.0144749514888
343,0.0264372538719
344,0.0199161881262
345,0.0128136558127
346,0.0413389769016
347,0.0122859241443
348,0.0897616214156
349,0.0653377839704
350,0.0249617694786
351,0.168717884163
352,0.0473127294871
353,0.0132707745675
354,0.00966048175276
355,0.0103702630967
356,0.00634951837464
357,0.00613857512989
358,0.0083942109399
359,0.00537811084395
360,0.0186924093606
361,0.0161224278287
362,0.00367332253312
363,0.0283990742499
364,0.0222254982185
365,0.00339796046387
366,0.00368300566183
367,0.00496845444874
368,0.00303826395642
369,0.0394592792197
370,0.0105522340904
371,0.00299687388539
372,0.37420997198
373,0.0686818860347
374,0.0478761974879
375,0.111531375553
376,0.0189138008967
377,0.132575239588
378,0.0113855783275
379,0.0611518931343
380,0.0621809844553
381,0.0442093048427
382,0.268310048594
383,0.0811699608252
384,0.0501883004166
385,0.0158762364304
386,0.00896813891779
387,0.0128271226182
388,0.0236542841452
389,0.0556024108793
390,0.0462898991838
391,0.0425071045782
392,0.0398483594608
393,0.0452654998887
394,0.273189890152
395,0.00805419951149
396,0.0115244889651
397,0.0212758164226
398,0.0383073398863
399,0.240002941472
400,0.0157474270899
401,0.112563892331
402,0.263602883487
403,0.248500870198
404,0.277590830521
405,0.202290795858
406,0.161602967815
407,0.25045240186
408,0.0290754655093
409,0.191860829622
410,0.00947414461673
411,0.0958156329773
412,0.0995110112384
413,0.108768445292
414,0.0390792189472
415,0.0453810058134
416,0.0170938787022
417,0.259964951035
418,0.0565740768194
419,0.325704729778
420,0.325958220818
421,0.546911555059
422,0.336361835605
423,0.293142412501
424,0.290937520587
425,0.361460493909
426,0.546077071513
427,0.342993268863
428,0.0290680218376
429,0.194296942336
430,0.0171898575517
431,0.123488009732
432,0.259558421186
433,0.20593936306
434,0.0104815729837
435,0.0486590276791
436,0.0337515436787
437,0.0693445466026
438,0.375073623155
439,0.369808351851
440,0.0329058257204
441,0.0473225086744
442,0.285773567057
443,0.156132481577
444,0.0254842956294
445,0.0270680265554
446,0.106430113455
447,0.0614725416862
448,0.232666134591
449,0.417088743738
450,0.256036550444
451,0.0333669493237
452,0.217556526182
453,0.028806971487
454,0.0249482942577
455,0.170881190396
456,0.0185031609362
457,0.0453147935492
458,0.0200298712287
459,0.0127630325695
460,0.0254090444279
461,0.0184352320495
462,0.016571066646
463,0.0102508618478
464,0.0929582204202
465,0.10480721243
466,0.0345107887869
467,0.0196563409052
468,0.0279845809145
469,0.0509456257889
470,0.192069621819
471,0.0209574492898
472,0.0122847978134
473,0.0119110929192
474,0.115397532123
475,0.202965807445
476,0.0970999792678
477,0.0895548989627
478,0.0363655582838
479,0.0603909550527
480,0.0273587020469
481,0.241413827851
482,0.128740443224
483,0.026770953851
484,0.0288944032971
485,0.193332948069
486,0.0129042149831
487,0.0072797429948
488,0.0100230132782
489,0.017500211496
490,0.00706118748885
491,0.00922857876606
492,0.0900136038485
493,0.013139326644
494,0.00522442850063
495,0.0405866957827
496,0.00439280832132
497,0.0468876712245
498,0.005592371786
499,0.00557824048358
500,0.0432312580879
501,0.0176667125343
502,0.00637644876421
503,0.0120864988502
504,0.0108572144892
505,0.00670142264827
506,0.0204415282999
507,0.0270027156322
508,0.182701047924
509,0.0131991837495
510,0.0972620777848
511,0.0307358683025
512,0.083592173779
513,0.103481556396
514,0.0111975263268
515,0.0339915303139
516,0.220841178707
517,0.194960030984
518,0.0133592808563
519,0.0027769311564
520,0.00913801832838
521,0.0691486156562
522,0.0110044701953
523,0.157624741241
524,0.0201534864263
525,0.142127793786
526,0.117336201702
527,0.012621672809
528,0.00576371036633
529,0.0556206631342
530,0.0216058189599
531,0.025790253295
532,0.184365876397
533,0.0121793467417
534,0.00686861965527
535,0.00945843990965
536,0.030019449271
537,0.0196914447523
538,0.139266807775
539,0.0241575787395
540,0.0127091654645
541,0.0939483517209
542,0.266601671246
543,0.634728640695
544,0.0546537445872
545,0.136238717968
546,0.180149994975
547,0.0287266729439
548,0.192399782364
549,0.105760845738
550,0.0287266729439
551,0.192399782364
552,0.105760845738
553,0.130953815091
554,0.0797277122793
555,0.130953815091
556,0.295380733257
557,0.251208430607
558,0.072528046366
559,0.145926350199
560,0.285120797819
561,0.198321328383
562,0.242649189533
563,0.158837218638
564,0.0264583484718
565,0.179597216672
566,0.0238025614175
567,0.16416193348
568,0.16416193348
569,0.481217388107
570,0.0985156795086
571,0.26672138426
572,0.244997338439
573,0.0460141296289
574,0.182857765868
575,0.213041968781
576,0.196502906438
577,0.200767741422
578,0.136710854253
579,0.0308932658017
580,0.204314030541
581,0.160672525528
582,0.233087211886
583,0.213093540565
584,0.436246483374
585,0.582497596725
586,0.494634944544
587,0.624982939407
588,0.655628812678
589,0.636202734795
590,0.515905094393
591,0.36003241538
592,0.728943094497
593,0.752392283257
594,0.189305435176
595,0.158898607261
596,0.106359330671
597,0.624900539725
598,0.191596133924
599,0.171260740536
600,0.037766905045
601,0.0342017341218
602,0.0125182266657
603,0.0926514371055
604,0.0486433557685
605,0.00278393065998
606,0.0041637128669
607,0.00794977629417
608,0.0531192018853
609,0.0111345025621
610,0.00724286858603
611,0.00860517010113
612,0.0466824313553
613,0.00961014584987
614,0.00352648088043
615,0.0277161637815
616,0.0101029992814
617,0.00341828288919
618,0.0268858128598
619,0.006500494146
620,0.0500652920083
621,0.00760926732429
622,0.00405002248384
623,0.0317166036141
624,0.00184076753707
625,0.00373744616301
626,0.0541386625084
627,0.0846901126208
628,0.0529538712918
629,0.0239779058412
630,0.0135932871611
631,0.0186709818676
632,0.0289567769711
633,0.0598513234865
634,0.0484552090267
635,0.0217530890881
636,0.00989783790914
637,0.00578581398198
638,0.0447768592133
639,0.0212042171488
640,0.119087482883
641,0.00560868625993
642,0.0106448531118
643,0.00664254040817
644,0.0142502006045
645,0.10429931769
646,0.0373336378912
647,0.00613533419037
648,0.00345085383956
649,0.00526610430949
650,0.0097089916854
651,0.0302416849411
652,0.0110080827262
653,0.0150366941746
654,0.109503682624
655,0.0167191138336
656,0.120463092348
657,0.00857037618232
658,0.00482563030052
659,0.00766855420432
660,0.0151982933593
661,0.0151602590158
662,0.110316590255
663,0.0153775677238
664,0.0132924325543
665,0.013583656073
666,0.0128009418017
667,0.0106950742146
668,0.0109316767751
669,0.00714913519136
670,0.00314499636789
671,0.0198356624233
672,0.140161567595
673,0.00526551188372
674,0.0101639937779
675,0.0763928496974
676,0.0169092866413
677,0.00643721652997
678,0.0495991137575
679,0.00467717008092
680,0.00272291732159
681,0.0145525375483
682,0.106306131175
683,0.0144798322238
684,0.00641399326019
685,0.00360802985584
686,0.0165182998245
687,0.0976500271707
688,0.0142034288603
689,0.0068963963773
690,0.0529729689267
691,0.00886764194125
692,0.0672231031148
693,0.0440074490489
694,0.0263894777501
695,0.00544675842347
696,0.0111460088703
697,0.0832356212679
698,0.0302711446065
699,0.432410767947
700,0.213678856712
701,0.137628410144
702,0.0301695658954
703,0.314064709143
704,0.194526887582
705,0.343998282561
706,0.235299590959
707,0.2890338721
708,0.353062805135
709,0.343024870164
710,0.216861224384
711,0.00718006984984
712,0.013452153392
713,0.00569776106454
714,0.00787748577024
715,0.00989667698424
716,0.153402910659
717,0.16069080204
718,0.32201503519
719,0.515078562127
720,0.0160885548693
721,0.119327849136
722,0.350258949499
723,0.117974163921
724,0.154173207362
725,0.0760620489302
726,0.247942938189
727,0.247942938189
728,0.611798102981
729,0.439778230198
730,0.640381885983
731,0.323445756392
732,0.194272464742
733,0.0461281357378
734,0.280331843214
735,0.0398961740155
736,0.0481374479605
737,0.289447249682
738,0.0346050312027
739,0.0241899302976
740,0.191494723667
741,0.267264698721
742,0.423518739761
743,0.0718729899959
744,0.676462473459
745,0.242357282065
746,0.220974710975
747,0.156493140674
748,0.275122322354
749,0.274109907123
750,0.184676337872
751,0.270236444282
752,0.195065251561
753,0.0373478590784
754,0.065826881888
755,0.113919573995
756,0.109171262592
757,0.0149862211981
758,0.0741541110011
759,0.0227861860069
760,0.0287898442694
761,0.0263785654744
762,0.0118165013808
763,0.00666292353668
764,0.0569653119563
765,0.0287220982195
766,0.118608987799
767,0.0729557079788
768,0.0364236313354
769,0.126996589483
770,0.0261520760637
771,0.178152437979
772,0.0250106508657
773,0.171244237165
774,0.223234521655
775,0.0476014430553
776,0.029214236776
777,0.0169962589829
778,0.0924348831525
779,0.0474915955774
780,0.0273965450536
781,0.184934099065
782,0.057900211211
783,0.196963842208
784,0.0418351567233
785,0.0463114849194
786,0.0102318190325
787,0.076868305254
788,0.0962228833064
789,0.0611831038527
790,0.0331010045324
791,0.0140419739445
792,0.241532488118
793,0.195313394064
794,0.0156106859173
795,0.0153427232703
796,0.0279964229556
797,0.0571207001768
798,0.146814040161
799,0.0441503492336
800,0.0238898319346
801,0.140018211791
802,0.145747746897
803,0.288431394368
804,0.0181285784838
805,0.00590271772788
806,0.00368545337283
807,0.0289339354745
808,0.0113634019297
809,0.00667368918513
810,0.00189004796499
811,0.0379133160019
812,0.240943810535
813,0.0891468819402
814,0.0135580136631
815,0.0996753854009
816,0.0076507836335
817,0.0202236625595
818,0.0625469324713
819,0.0477649780316
820,0.249862762883
821,0.0364442882228
822,0.23351739087
823,0.014964488739
824,0.109028064509
825,0.0566290158447
826,0.17123341965
827,0.128878802999
828,0.175306550847
829,0.0954910332332
830,0.129197058608
831,0.0537951149396
832,0.174390537768
833,0.131378800401
834,0.0165656769514
835,0.0093604421429
836,0.0784202544484
837,0.0294766275778
838,0.295579906296
839,0.0428448300244
840,0.0146644107387
841,0.0371777710037
842,0.0260092121102
843,0.0379218340289
844,0.0127032310988
845,0.00716572464825
846,0.0113715154764
847,0.0225499473977
848,0.0224939354688
849,0.156372686703
850,0.0193049281474
851,0.0269280357503
852,0.112405408187
853,0.00729602132235
854,0.0315809239781
855,0.035680028157
856,0.0275128476306
857,0.0158169583002
858,0.114615484845
859,0.0303448565556
860,0.0286197685684
861,0.0180152762108
862,0.12874897417
863,0.00631294671841
864,0.00938662855332
865,0.0709130383352
866,0.0144785393885
867,0.00113867049832
868,0.00376116511015
869,0.0178851301348
870,0.127923076123
871,0.0163810861288
872,0.00771818335288
873,0.0138437819369
874,0.0091161967242
875,0.0761921645583
876,0.00920783073096
877,0.00918464794691
878,0.0141407850407
879,0.00856236577991
880,0.0208491125191
881,0.0101283963623
882,0.00517500586844
883,0.00953156392719
884,0.0095075738934
885,0.0717693076218
886,0.00886360843527
887,0.0120769243156
888,0.0231674483925
889,0.0397371493058
890,0.0144938895721
891,0.0544973311334
892,0.160161080577
893,0.055859069669
894,0.00975898317382
895,0.0227749694228
896,0.0441908028328
897,0.14545291833
898,0.00440870395691
899,0.0083944936776
900,0.00524617189587
901,0.0407495836151
902,0.0161229666394
903,0.00948781715347
904,0.002692501611
905,0.00546198240376
906,0.027958273073
907,0.0855148122625
908,0.0101325597365
909,0.00984358719053
910,0.0141604986745
911,0.0068916259111
912,0.00313718160215
913,0.00535411481944
914,0.00562062342497
915,0.0721713753295
916,0.00531136738115
917,0.00185474128428
918,0.00373066139134
919,0.0249879793314
920,0.171112272511
921,0.0564354146186
922,0.0249879793314
923,0.163540326056
924,0.0429231246185
925,0.00948360915689
926,0.0264387950528
927,0.00534198468183
928,0.00797945441169
929,0.0140931125467
930,0.00371631618046
931,0.0291700442723
932,0.018830798598
933,0.0364727606476
934,0.00252100091728
935,0.0425955428064
936,0.00428507281286
937,0.0107052048167
938,0.00406293180156
939,0.00638378664789
940,0.012268016184
941,0.00900181692616
942,0.00484817122708
943,0.0804319950709
944,0.0593348165131
945,0.00720028642901
946,0.0562248543832
947,0.0525209596632
948,0.0337079878911
949,0.219352936125
950,0.0537468009718
951,0.024678036987
952,0.148270968778
953,0.0720616214555
954,0.0173336003575
955,0.00352224935352
956,0.00652368441248
957,0.022668749216
958,0.012445492534
959,0.0138844033942
960,0.101860851842
961,0.0290688228957
962,0.0445067131964
963,0.0359375658186
964,0.00718635815447
965,0.0152330256501
966,0.110794708217
967,0.00988727196744
968,0.074448619877
969,0.00714998332651
970,0.00204950784511
971,0.00675558222162
972,0.0519405454888
973,0.0234610037217
974,0.0128851630443
975,0.0062888329624
976,0.0149740839701
977,0.121445267165
978,0.0336636965056
979,0.0202393645787
980,0.142657757037
981,0.0261145811201
982,0.004906328546
983,0.00356335219625
984,0.00382689224494
985,0.00249668521604
986,0.00300380916336
987,0.0230267811573
988,0.00420994885753
989,0.00327669880599
990,0.00203833525102
991,0.000925419989132
992,0.0108728523732
993,0.0117775346519
994,0.00467906650233
995,0.0158432242666
996,0.0108326267405
997,0.00972961426564
998,0.0463879936439
999,0.0309252412093
1000,0.010226536957
1001,0.0768312931029
1002,0.00739602450479
1003,0.00685351736823
1004,0.00698814701786
1005,0.0173740666384
1006,0.12466683307
1007,0.149521137855
1008,0.0287027132917
1009,0.0133790405395
1010,0.00611211112281
1011,0.0122412065192
1012,0.0484996247447
1013,0.00415029219264
1014,0.00504850076992
1015,0.00302205646018
1016,0.0224051644274
1017,0.103144764149
1018,0.0217177969579
1019,0.0424801066329
1020,0.0138347876639
1021,0.0347385462219
1022,0.0252767634732
1023,0.0158612593116
1024,0.0146505140068
1025,0.00783966614179
1026,0.0169070441478
1027,0.0101692877137
1028,0.374490397139
1029,0.0049461924109
1030,0.0384980636034
1031,0.0103082470798
1032,0.0280643996973
1033,0.0118175309026
1034,0.00645568136876
1035,0.0158047453965
1036,0.114535863599
1037,0.0156389143334
1038,0.00622781085667
1039,0.0207404993295
1040,0.0142034362686
1041,0.0133608414568
1042,0.0663488475619
1043,0.198873308648
1044,0.0297500304434
1045,0.0272728105522
1046,0.0137826173999
1047,0.101180289304
1048,0.0104753629859
1049,0.00458818521561
1050,0.00875682725252
1051,0.0183991422416
1052,0.0931430447154
1053,0.00761930888994
1054,0.0582425802773
1055,0.0473273309848
1056,0.0285108065857
1057,0.0182614073234
1058,0.00232219552268
1059,0.0214483244396
1060,0.00391619175229
1061,0.030696724044
1062,0.00248810964251
1063,0.00189581808761
1064,0.000860648986576
1065,0.0377959714038
1066,0.240355060991
1067,0.0257573509138
1068,0.225052074495
1069,0.142265572527
1070,0.0347987848503
1071,0.225052074495
1072,0.0346284825428
1073,0.224166931821
1074,0.106592393233
1075,0.015515749929
1076,0.00876311125579
1077,0.0664768230258
1078,0.0120585783002
1079,0.0895161586572
1080,0.147065782821
1081,0.021063039848
1082,0.147712347983
1083,0.0774480991563
1084,0.00401557769108
1085,0.0187549356821
1086,0.0367395084412
1087,0.0177803824867
1088,0.0253563776249
1089,0.0158621931938
1090,0.0103915354268
1091,0.00458458941532
1092,0.00361597270751
1093,0.0284020227237
1094,0.00480324379146
1095,0.0242308121751
1096,0.0029456293779
1097,0.0232439353585
1098,0.00309970952143
1099,0.00437685222108
1100,0.00405611482137
1101,0.00578775837033
1102,0.00477632803251
1103,0.00294118263231
1104,0.00450177163004
1105,0.0351454492882
1106,0.00269418755723
1107,0.0816020357191
1108,0.0108594034083
1109,0.0812476287287
1110,0.00273530604035
1111,0.0261943540467
1112,0.00199095803835
1113,0.0145791150045
1114,0.10648217243
1115,0.00996425849564
1116,0.0749902344612
1117,0.0697044118821
1118,0.0465424938683
1119,0.0393901001876
1120,0.124113870291
1121,0.0317583410058
1122,0.0593753744384
1123,0.0510500595934
1124,0.162231181072
1125,0.0175588279599
1126,0.0339807260978
1127,0.0111918770061
1128,0.00321744062158
1129,0.00511780391919
1130,0.0103198142219
1131,0.0590483220321
1132,0.0773028474257
1133,0.0095971547555
1134,0.0166712196522
1135,0.120154325076
1136,0.0766597914538
1137,0.0166712196522
1138,0.024918693111
1139,0.170708754297
1140,0.0238660572602
1141,0.00472511013511
1142,0.0066401310673
1143,0.0128009584282
1144,0.0185562919903
1145,0.00941624153464
1146,0.0711228191098
1147,0.0169971348947
1148,0.0145442834779
1149,0.0113686359461
1150,0.0212277876762
1151,0.148717212871
1152,0.0383289297158
1153,0.0177968003783
1154,0.0176104417045
1155,0.013521177258
1156,0.0146437294352
1157,0.013473231582
1158,0.0991061909498
1159,0.0078406420647
1160,0.00789715770031
1161,0.00942108678574
1162,0.0711571354395
1163,0.0150920569627
1164,0.00481193134324
1165,0.00270492238477
1166,0.0652749995372
1167,0.0651199329199
1168,0.0170082998662
1169,0.00799222000278
1170,0.0609409916415
1171,0.00678045518764
1172,0.0141785666191
1173,0.0136271255458
1174,0.100138916556
1175,0.0248716934249
1176,0.0064111227686
1177,0.00501387242978
1178,0.00721358310558
1179,0.0552913731592
1180,0.0154028420423
1181,0.0205513526783
1182,0.14457834903
1183,0.020336747017
1184,0.0126943421864
1185,0.00371725626728
1186,0.0196695246114
1187,0.194832415561
1188,0.0304954006557
1189,0.035826620571
1190,0.230358183503
1191,0.0343294257258
1192,0.00685563281888
1193,0.0096257737072
1194,0.0185051271842
1195,0.0122140816961
1196,0.0241260947248
1197,0.166068729845
1198,0.00477761428259
1199,0.00671377086822
1200,0.0227345938057
1201,0.0100784449853
1202,0.0757925461766
1203,0.032075167283
1204,0.21068818552
1205,0.0404045788752
1206,0.247414380037
1207,0.0952036141389
1208,0.45101424458
1209,0.0117907386482
1210,0.0327579842678
1211,0.0357824376753
1212,0.255424377498
1213,0.152799980192
1214,0.104575157698
1215,0.429665095548
1216,0.627531578617
1217,0.336318186386
1218,0.712300164276
1219,0.0257233800731
1220,0.0306508862361
1221,0.0179765964851
1222,0.392372929086
1223,0.484688421254
1224,0.0482672181821
1225,0.283652958196
1226,0.0188552918456
1227,0.0329844397132
1228,0.227429609108
1229,0.0214832154913
1230,0.0159038866253
1231,0.045277752061
1232,0.0486757700252
1233,0.0240672205402
1234,0.134450543297
1235,0.146312923847
1236,0.136159496414
1237,0.0336282921207
1238,0.213650078507
1239,0.185721570997
1240,0.204660549284
1241,0.00723956958663
1242,0.0376695572577
1243,0.0452236418429
1244,0.178312443776
1245,0.0312158812544
1246,0.186407496015
1247,0.129880600455
1248,0.102470120192
1249,0.227047620796
1250,0.367883597793
1251,0.735592215963
1252,0.758656634511
1253,0.163204623773
1254,0.138269718348
1255,0.135801192758
1256,0.185620239756
1257,0.233027427258
1258,0.00765889975408
1259,0.10622790363
1260,0.451307804099
1261,0.22739438793
1262,0.647820210753
1263,0.729958367954
1264,0.433388692137
1265,0.0362278325016
1266,0.226898284437
1267,0.163874068598
1268,0.0342817280829
1269,0.217015997951
1270,0.013809234362
1271,0.0985541500167
1272,0.0817171701071
1273,0.013809234362
1274,0.00779341217692
1275,0.044314580188
1276,0.0116270640194
1277,0.0841226849322
1278,0.156918233929
1279,0.0344035319083
1280,0.217640739703
1281,0.0765645289846
1282,0.0407897602859
1283,0.0407897602859
1284,0.00852300284889
1285,0.062896184626
1286,0.00479885611116
1287,0.0235244020032
1288,0.106159299977
1289,0.0382428372485
1290,0.0261995327719
1291,0.17359694768
1292,0.0367964005931
1293,0.0196094670161
1294,0.135074128208
1295,0.0247113869363
1296,0.224192441934
1297,0.0483639450068
1298,0.0307244730721
1299,0.198392617956
1300,0.0201466931589
1301,0.023522163561
1302,0.0310408192063
1303,0.0152053055815
1304,0.0893414551858
1305,0.0202333982304
1306,0.216115865076
1307,0.217620290191
1308,0.274204724886
1309,0.431794830621
1310,0.232078519414
1311,0.254897732597
1312,0.0949630798042
1313,0.0438560541173
1314,0.0150545533705
1315,0.0120784765934
1316,0.00627983736362
1317,0.00517381920348
1318,0.0390215309328
1319,0.0186446028427
1320,0.0741499890851
1321,0.0236448771957
1322,0.159016851852
1323,0.0255861173727
1324,0.0231417579682
1325,0.203082059192
1326,0.209267662033
1327,0.312718177926
1328,0.176443575413
1329,0.228143010742
1330,0.0345350775169
1331,0.0111021409136
1332,0.0464280735947
1333,0.0192730423651
1334,0.0148847019778
1335,0.0700743117049
1336,0.0284172108096
1337,0.0391479889681
1338,0.00916407024627
1339,0.0186798977854
1340,0.00533654730315
1341,0.0107962264906
1342,0.352885223225
1343,0.369903707121
1344,0.330307372037
1345,0.0343166202321
1346,0.217195048465
1347,0.188795991675
1348,0.217195048465
1349,0.241337161835
1350,0.00970327021664
1351,0.0710663606402
1352,0.00970327021664
1353,0.00320118606943
1354,0.049526128719
1355,0.023030271039
1356,0.00617138061833
1357,0.0351810343201
1358,0.00494394963399
1359,0.00415343086498
1360,0.00384900257299
1361,0.0343017805425
1362,0.217118906408
1363,0.209051173806
1364,0.0154351139958
1365,0.00871725829615
1366,0.0132659145802
1367,0.0242932231998
1368,0.16275834053
1369,0.0733832817242
1370,0.0373222464916
1371,0.232363973357
1372,0.139494356854
1373,0.153928978161
1374,0.255860732124
1375,0.0160244387383
1376,0.10940626892
1377,0.00939128117892
1378,0.0667404598238
1379,0.0266129372226
1380,0.0153598541367
1381,0.105283227529
1382,0.0166316025607
1383,0.00372828354788
1384,0.0607219896841
1385,0.0288448365214
1386,0.0648189188226
1387,0.116777654711
1388,0.267202543308
1389,0.176045630516
1390,0.00666142435975
1391,0.012033490241
1392,0.0281777781167
1393,0.0452571173881
1394,0.0223363239093
1395,0.324332365823
1396,0.276420871528
1397,0.102285969394
1398,0.27540332332
1399,0.521060197285
1400,0.0756709986019
1401,0.0186880064642
1402,0.0116973376477
1403,0.203176011601
1404,0.15970133392
1405,0.199461773391
1406,0.22259447638
1407,0.0233280720271
1408,0.15717825983
1409,0.136347356149
1410,0.0221212444504
1411,0.10584815876
1412,0.0668867769222
1413,0.0376110166894
